timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification
2025-11-03 08:34:00,USR00001,daniel.singh,file_access,Customer_Vault,high,success,192.168.71.17,business_hours
2025-11-03 11:15:00,USR00079,varun.weber,file_access,SIEM,medium,success,192.168.249.147,business_hours
2025-11-04 12:45:00,USR00035,nikhil.rao,admin_operation,Email_Archive,medium,success,192.168.42.154,business_hours
2025-11-05 16:14:00,USR00050,nisha.martinez,export_data,Customer_Vault,high,success,192.168.36.243,night
2025-11-05 18:17:00,USR00013,jonathan.jackson,export_data,SIEM,medium,success,192.168.117.32,business_hours
2025-11-05 18:17:00,USR00073,joshua.becker,admin_operation,Data_Lake,medium,success,192.168.117.32,business_hours
2025-11-06 10:54:00,USR00088,william.jang,file_access,Email_Archive,medium,success,192.168.160.227,business_hours
2025-11-07 18:39:00,USR00098,jason.white,admin_operation,Data_Lake,medium,success,192.168.76.94,business_hours
2025-11-07 19:02:00,USR00056,william.kumar,login,Admin_Console,medium,success,192.168.187.247,weekend
2025-11-08 02:16:00,USR00292,edward.esposito,api_call,Data_Lake,medium,failure,192.168.42.182,night
2025-11-08 06:10:00,USR00008,thomas.iyer,sql_query,Email_Archive,medium,success,192.168.61.60,business_hours
2025-11-09 00:15:00,USR00036,nicholas.harris,sql_query,PROD_DB,high,success,192.168.198.42,business_hours
2025-11-09 02:26:00,USR00221,rajesh.smith,admin_operation,PROD_DB,high,success,192.168.162.131,unusual_hours
2025-11-09 03:36:00,USR00148,mark.hwang,login,SIEM,medium,success,192.168.67.80,business_hours
2025-11-09 20:40:00,USR00251,jonathan.robinson,admin_operation,BI_Tool,low,success,192.168.43.36,business_hours
2025-11-10 12:56:00,USR00022,harsh.patel,login,Email_Archive,medium,success,192.168.249.113,business_hours
2025-11-11 05:55:00,USR00062,nisha.jones,admin_operation,Customer_Vault,high,success,192.168.241.183,business_hours
2025-11-11 09:49:00,USR00083,ryan.thomas,file_access,File_Share,low,success,192.168.74.40,business_hours
2025-11-11 11:44:00,USR00033,michael.sharma,file_access,BI_Tool,low,success,192.168.158.235,business_hours
2025-11-11 11:44:00,USR00024,nicholas.jackson,admin_operation,Email_Archive,medium,success,192.168.158.235,business_hours
2025-11-12 02:24:00,USR00028,paul.singh,login,BI_Tool,low,success,192.168.50.92,business_hours
2025-11-12 08:16:00,USR00090,neha.o'brien,export_data,Data_Lake,medium,success,192.168.221.69,business_hours
2025-11-12 08:16:00,USR00011,maria.o'brien,login,SIEM,medium,success,192.168.221.69,business_hours
2025-11-12 15:55:00,USR00296,joseph.taylor,sql_query,Data_Lake,medium,success,192.168.150.76,business_hours
2025-11-14 07:30:00,USR00075,timothy.huang,login,SIEM,medium,failure,192.168.1.212,business_hours
2025-11-14 15:46:00,USR00067,donald.wang,admin_operation,Email_Archive,medium,success,192.168.240.107,business_hours
2025-11-15 09:22:00,USR00005,george.lim,login,Email_Archive,medium,failure,192.168.32.19,business_hours
2025-11-15 11:11:00,USR00258,meera.reddy,admin_operation,HRIS,high,failure,192.168.135.6,unusual_hours
2025-11-17 10:56:00,USR00026,stephen.bhat,api_call,Data_Lake,medium,success,192.168.201.25,night
2025-11-17 17:53:00,USR00259,anthony.verma,sql_query,PROD_DB,high,success,192.168.166.92,business_hours
2025-11-17 17:53:00,USR00026,stephen.bhat,api_call,GL_System,high,success,192.168.166.92,business_hours
2025-11-17 19:16:00,USR00028,paul.singh,api_call,Data_Lake,medium,success,192.168.216.183,business_hours
2025-11-19 10:19:00,USR00239,kevin.xu,export_data,PROD_DB,high,success,192.168.214.40,business_hours
2025-11-19 10:19:00,USR00024,nicholas.jackson,admin_operation,GL_System,high,success,192.168.214.40,business_hours
2025-11-19 13:17:00,USR00070,jeffrey.chen,file_access,SIEM,medium,success,192.168.252.111,business_hours
2025-11-20 04:13:00,USR00051,meera.quinn,sql_query,Data_Lake,medium,success,192.168.47.181,business_hours
2025-11-20 07:44:00,USR00156,amitabh.white,sql_query,PROD_DB,high,success,192.168.128.97,business_hours
2025-11-20 18:52:00,USR00047,george.clark,sql_query,HRIS,high,success,192.168.54.46,business_hours
2025-11-20 21:42:00,USR00005,george.lim,sql_query,Email_Archive,medium,success,192.168.58.230,unusual_hours
2025-11-21 03:28:00,USR00015,sophia.white,api_call,HRIS,high,success,192.168.104.188,business_hours
2025-11-21 03:57:00,USR00048,xiulan.colombo,sql_query,BI_Tool,low,success,192.168.174.145,business_hours
2025-11-21 07:30:00,USR00208,sanjana.moore,api_call,File_Share,low,failure,192.168.1.212,business_hours
2025-11-21 20:32:00,USR00085,varun.rao,login,Data_Lake,medium,success,192.168.1.3,weekend
2025-11-21 23:54:00,USR00055,neha.johnson,export_data,Admin_Console,medium,success,192.168.237.151,business_hours
2025-11-22 09:15:00,USR00157,shruti.rossi,admin_operation,Data_Lake,medium,success,192.168.188.172,business_hours
2025-11-22 23:22:00,USR00036,nicholas.harris,sql_query,PROD_DB,high,failure,192.168.46.68,business_hours
2025-11-22 23:59:00,USR00023,isha.jones,admin_operation,Email_Archive,medium,success,192.168.109.226,business_hours
2025-11-23 10:53:00,USR00060,vikram.gonzalez,file_access,Email_Archive,medium,success,192.168.153.145,night
2025-11-24 03:44:00,USR00071,richard.johnson,login,SIEM,medium,success,192.168.97.239,business_hours
2025-11-24 04:36:00,USR00064,zainab.pillai,api_call,BI_Tool,low,success,192.168.241.161,business_hours
2025-11-24 04:36:00,USR00257,ryan.verma,sql_query,Email_Archive,medium,success,192.168.241.161,business_hours
2025-11-26 08:50:00,USR00011,maria.o'brien,export_data,File_Share,low,success,192.168.178.70,business_hours
2025-11-26 08:50:00,USR00055,neha.johnson,login,BI_Tool,low,success,192.168.178.70,business_hours
2025-11-26 17:12:00,USR00187,joshua.miller,api_call,Admin_Console,medium,success,192.168.236.77,business_hours
2025-11-26 21:37:00,USR00040,nicholas.romano,api_call,Customer_Vault,high,success,192.168.199.141,night
2025-11-26 21:37:00,USR00229,deepika.park,sql_query,Admin_Console,medium,success,192.168.199.141,night
2025-11-27 17:13:00,USR00135,pooja.murphy,export_data,Data_Lake,medium,success,192.168.158.217,weekend
2025-11-27 19:29:00,USR00066,ronald.martin,file_access,PROD_DB,high,success,192.168.23.33,unusual_hours
2025-11-27 19:51:00,USR00284,william.patel,api_call,Data_Lake,medium,success,192.168.71.61,unusual_hours
2025-11-28 10:15:00,USR00078,christopher.menon,api_call,File_Share,low,success,192.168.9.73,business_hours
2025-11-28 11:26:00,USR00075,timothy.huang,api_call,HRIS,high,success,192.168.5.241,business_hours
2025-11-28 12:37:00,USR00018,meera.burke,api_call,BI_Tool,low,success,192.168.132.58,night
2025-11-28 19:05:00,USR00082,arjun.hwang,sql_query,SIEM,medium,success,192.168.197.218,business_hours
2025-11-29 20:54:00,USR00010,jacob.patel,login,PROD_DB,high,success,192.168.217.48,business_hours
2025-11-30 11:54:00,USR00049,thomas.kang,admin_operation,HRIS,high,success,192.168.135.73,weekend
2025-11-30 23:28:00,USR00039,stephen.bhat,api_call,File_Share,low,failure,192.168.122.153,business_hours
2025-12-01 17:05:00,USR00012,vikram.white,sql_query,Admin_Console,medium,success,192.168.224.147,business_hours
2025-12-01 17:41:00,USR00037,ronald.wilson,api_call,Admin_Console,medium,failure,192.168.251.56,business_hours
2025-12-02 03:34:00,USR00052,leila.sun,admin_operation,BI_Tool,low,success,192.168.30.111,business_hours
2025-12-02 17:41:00,USR00096,edward.thomas,login,SIEM,medium,success,192.168.141.240,business_hours
2025-12-02 20:52:00,USR00012,vikram.white,sql_query,Admin_Console,medium,success,192.168.99.95,business_hours
2025-12-03 22:04:00,USR00184,vikram.williams,sql_query,Email_Archive,medium,success,192.168.214.180,business_hours
2025-12-04 12:03:00,USR00187,joshua.miller,file_access,File_Share,low,success,192.168.120.210,night
2025-12-04 14:47:00,USR00076,stephen.guo,sql_query,Data_Lake,medium,success,192.168.141.75,night
2025-12-04 14:47:00,USR00219,eric.iyer,file_access,SIEM,medium,success,192.168.141.75,night
2025-12-05 00:50:00,USR00067,donald.wang,login,BI_Tool,low,success,192.168.39.140,unusual_hours
2025-12-06 07:53:00,USR00034,harsh.jones,file_access,Data_Lake,medium,success,192.168.247.200,weekend
2025-12-06 12:30:00,USR00018,meera.burke,file_access,Customer_Vault,high,success,192.168.157.71,business_hours
2025-12-07 03:36:00,USR00067,donald.wang,sql_query,Data_Lake,medium,success,192.168.102.192,unusual_hours
2025-12-07 13:11:00,USR00059,thomas.lewis,export_data,HRIS,high,success,192.168.95.48,unusual_hours
2025-12-07 14:19:00,USR00007,robert.smith,file_access,SIEM,medium,failure,192.168.117.202,unusual_hours
2025-12-07 14:19:00,USR00278,sofia.martin,admin_operation,File_Share,low,failure,192.168.117.202,unusual_hours
2025-12-07 20:11:00,USR00183,kenneth.johnson,file_access,File_Share,low,success,192.168.46.62,business_hours
2025-12-08 00:04:00,USR00163,sofia.rao,export_data,File_Share,low,success,192.168.79.181,business_hours
2025-12-08 08:59:00,USR00065,timothy.xu,login,SIEM,medium,success,192.168.26.185,business_hours
2025-12-08 22:06:00,USR00040,nicholas.romano,login,Data_Lake,medium,success,192.168.202.4,business_hours
2025-12-09 07:01:00,USR00075,timothy.huang,api_call,BI_Tool,low,success,192.168.51.237,business_hours
2025-12-10 01:24:00,USR00009,aditya.burke,api_call,SIEM,medium,success,192.168.74.207,business_hours
2025-12-10 02:23:00,USR00006,kevin.ramirez,admin_operation,GL_System,high,success,192.168.95.225,business_hours
2025-12-10 08:56:00,USR00071,richard.johnson,export_data,Email_Archive,medium,success,192.168.65.74,business_hours
2025-12-11 00:31:00,USR00059,thomas.lewis,file_access,Customer_Vault,high,success,192.168.126.3,unusual_hours
2025-12-11 01:30:00,USR00115,steven.becker,export_data,Admin_Console,medium,success,192.168.33.58,business_hours
2025-12-11 07:37:00,USR00027,pooja.sullivan,export_data,Email_Archive,medium,success,192.168.148.131,business_hours
2025-12-11 10:05:00,USR00099,maria.bianchi,api_call,HRIS,high,success,192.168.179.181,business_hours
2025-12-11 15:55:00,USR00008,thomas.iyer,export_data,BI_Tool,low,success,192.168.167.17,night
2025-12-11 22:49:00,USR00050,nisha.martinez,admin_operation,SIEM,medium,success,192.168.226.12,business_hours
2025-12-12 14:10:00,USR00026,stephen.bhat,file_access,PROD_DB,high,success,192.168.15.127,business_hours
2025-12-12 15:42:00,USR00259,anthony.verma,login,BI_Tool,low,success,192.168.163.129,night
2025-12-12 19:51:00,USR00093,nadia.muller,login,SIEM,medium,success,192.168.186.107,unusual_hours
2025-12-12 21:49:00,USR00036,nicholas.harris,login,HRIS,high,success,192.168.236.197,business_hours
2025-12-13 18:53:00,USR00023,isha.jones,sql_query,SIEM,medium,success,192.168.114.237,business_hours
2025-12-13 22:00:00,USR00073,joshua.becker,sql_query,SIEM,medium,success,192.168.113.82,unusual_hours
2025-12-14 03:28:00,USR00092,charles.sullivan,sql_query,Data_Lake,medium,success,192.168.104.188,business_hours
2025-12-14 04:05:00,USR00068,robert.patel,admin_operation,Admin_Console,medium,success,192.168.77.186,business_hours
2025-12-14 14:07:00,USR00079,varun.weber,file_access,BI_Tool,low,success,192.168.148.209,night
2025-12-14 16:25:00,USR00289,rajesh.jang,api_call,File_Share,low,success,192.168.185.21,business_hours
2025-12-14 16:25:00,USR00041,matthew.huang,login,SIEM,medium,success,192.168.185.21,business_hours
2025-12-14 21:05:00,USR00048,xiulan.colombo,export_data,GL_System,high,success,192.168.82.76,unusual_hours
2025-12-15 01:31:00,USR00081,isha.ghosh,api_call,HRIS,high,success,192.168.81.235,business_hours
2025-12-15 04:00:00,USR00039,stephen.bhat,login,Email_Archive,medium,success,192.168.180.100,business_hours
2025-12-15 14:13:00,USR00150,daniel.wagner,admin_operation,Customer_Vault,high,success,192.168.187.222,weekend
2025-12-15 15:36:00,USR00002,kenneth.moore,api_call,Admin_Console,medium,success,192.168.173.126,business_hours
2025-12-15 20:30:00,USR00087,aditya.taylor,login,File_Share,low,success,192.168.168.24,weekend
2025-12-16 03:02:00,USR00223,nadia.quinn,file_access,HRIS,high,success,192.168.106.122,unusual_hours
2025-12-16 03:31:00,USR00022,harsh.patel,login,GL_System,high,success,192.168.153.23,business_hours
2025-12-16 16:04:00,USR00096,edward.thomas,api_call,BI_Tool,low,success,192.168.55.86,business_hours
2025-12-16 18:19:00,USR00041,matthew.huang,sql_query,HRIS,high,success,192.168.147.84,business_hours
2025-12-16 19:13:00,USR00047,george.clark,sql_query,HRIS,high,success,192.168.73.166,business_hours
2025-12-17 17:51:00,USR00036,nicholas.harris,login,PROD_DB,high,success,192.168.96.78,weekend
2025-12-18 00:44:00,USR00010,jacob.patel,sql_query,SIEM,medium,success,192.168.196.37,unusual_hours
2025-12-19 00:29:00,USR00083,ryan.thomas,export_data,GL_System,high,success,192.168.88.132,business_hours
2025-12-19 00:53:00,USR00186,deepika.jang,file_access,SIEM,medium,success,192.168.250.229,business_hours
2025-12-19 06:07:00,USR00148,mark.hwang,export_data,Email_Archive,medium,success,192.168.13.185,business_hours
2025-12-20 12:54:00,USR00281,nikhil.verma,file_access,HRIS,high,success,192.168.127.227,business_hours
2025-12-21 22:40:00,USR00086,ryan.colombo,api_call,Admin_Console,medium,success,192.168.155.57,business_hours
2025-12-22 04:59:00,USR00082,arjun.hwang,file_access,SIEM,medium,success,192.168.171.92,business_hours
2025-12-22 09:47:00,USR00142,harsh.bernard,login,Data_Lake,medium,success,192.168.146.250,business_hours
2025-12-22 15:26:00,USR00223,nadia.quinn,login,BI_Tool,low,success,192.168.179.82,unusual_hours
2025-12-22 21:23:00,USR00053,timothy.jo,api_call,BI_Tool,low,success,192.168.69.194,business_hours
2025-12-23 08:58:00,USR00053,timothy.jo,login,File_Share,low,success,192.168.36.27,business_hours
2025-12-23 16:39:00,USR00263,paul.ramirez,export_data,GL_System,high,success,192.168.176.95,night
2025-12-24 00:52:00,USR00010,jacob.patel,sql_query,File_Share,low,success,192.168.15.97,weekend
2025-12-24 11:43:00,USR00005,george.lim,login,HRIS,high,failure,192.168.139.120,business_hours
2025-12-24 19:13:00,USR00020,karan.white,file_access,Email_Archive,medium,success,192.168.224.38,business_hours
2025-12-25 15:25:00,USR00041,matthew.huang,export_data,GL_System,high,success,192.168.31.190,weekend
2025-12-25 21:59:00,USR00148,mark.hwang,export_data,Customer_Vault,high,success,192.168.176.14,business_hours
2025-12-28 05:20:00,USR00014,david.thomas,file_access,Admin_Console,medium,success,192.168.50.233,business_hours
2025-12-28 15:11:00,USR00015,sophia.white,export_data,Customer_Vault,high,success,192.168.220.8,unusual_hours
2025-12-28 17:54:00,USR00117,richard.kelly,file_access,GL_System,high,success,192.168.6.84,unusual_hours
2025-12-28 20:01:00,USR00047,george.clark,admin_operation,SIEM,medium,success,192.168.246.78,business_hours
2025-12-31 01:37:00,USR00237,ryan.davis,file_access,HRIS,high,success,192.168.234.172,weekend
2025-12-31 01:37:00,USR00001,daniel.singh,sql_query,Admin_Console,medium,success,192.168.234.172,weekend
2025-12-31 07:21:00,USR00286,ronald.lee,file_access,BI_Tool,low,success,192.168.239.30,business_hours
2026-01-01 02:56:00,USR00053,timothy.jo,admin_operation,Customer_Vault,high,success,192.168.13.185,night
2026-01-01 22:58:00,USR00063,daniel.colombo,login,Customer_Vault,high,success,192.168.7.229,business_hours
2026-01-02 11:38:00,USR00130,jeffrey.garcia,api_call,Admin_Console,medium,success,192.168.138.8,business_hours
2026-01-02 11:38:00,USR00024,nicholas.jackson,login,Customer_Vault,high,success,192.168.138.8,business_hours
2026-01-02 18:53:00,USR00054,edward.smith,file_access,Customer_Vault,high,success,192.168.142.61,unusual_hours
2026-01-03 06:01:00,USR00056,william.kumar,login,File_Share,low,success,192.168.2.204,business_hours
2026-01-03 11:47:00,USR00074,mark.he,sql_query,Admin_Console,medium,success,192.168.187.53,business_hours
2026-01-03 17:00:00,USR00076,stephen.guo,file_access,Customer_Vault,high,success,192.168.172.47,business_hours
2026-01-03 23:10:00,USR00192,timothy.taylor,login,SIEM,medium,success,192.168.249.79,business_hours
2026-01-04 05:20:00,USR00276,william.perez,export_data,SIEM,medium,success,192.168.205.234,unusual_hours
2026-01-04 11:18:00,USR00053,timothy.jo,sql_query,GL_System,high,success,192.168.74.105,business_hours
2026-01-04 12:05:00,USR00126,mark.patel,export_data,Admin_Console,medium,failure,192.168.94.160,business_hours
2026-01-04 15:56:00,USR00272,ryan.davis,api_call,HRIS,high,success,192.168.67.26,business_hours
2026-01-04 17:16:00,USR00219,eric.iyer,api_call,Customer_Vault,high,failure,192.168.32.19,business_hours
2026-01-04 22:53:00,USR00096,edward.thomas,sql_query,Email_Archive,medium,success,192.168.26.82,business_hours
2026-01-05 13:25:00,USR00027,pooja.sullivan,api_call,File_Share,low,success,192.168.142.230,weekend
2026-01-06 04:03:00,USR00045,stephen.kumar,sql_query,BI_Tool,low,success,192.168.229.97,business_hours
2026-01-06 06:07:00,USR00062,nisha.jones,api_call,HRIS,high,success,192.168.122.214,business_hours
2026-01-06 06:20:00,USR00071,richard.johnson,admin_operation,Admin_Console,medium,failure,192.168.10.230,business_hours
2026-01-07 03:18:00,USR00068,robert.patel,admin_operation,PROD_DB,high,success,192.168.46.161,unusual_hours
2026-01-07 07:12:00,USR00001,daniel.singh,login,SIEM,medium,success,192.168.251.0,business_hours
2026-01-07 07:12:00,USR00106,sanjana.quinn,api_call,File_Share,low,success,192.168.251.0,business_hours
2026-01-07 18:59:00,USR00286,ronald.lee,export_data,SIEM,medium,success,192.168.217.36,unusual_hours
2026-01-08 10:53:00,USR00006,kevin.ramirez,export_data,File_Share,low,success,192.168.79.246,business_hours
2026-01-08 17:44:00,USR00024,nicholas.jackson,admin_operation,File_Share,low,success,192.168.148.131,business_hours
2026-01-09 09:38:00,USR00014,david.thomas,export_data,File_Share,low,success,192.168.7.60,business_hours
2026-01-10 02:53:00,USR00033,michael.sharma,login,Customer_Vault,high,failure,192.168.55.34,unusual_hours
2026-01-10 13:25:00,USR00228,anthony.clark,export_data,Admin_Console,medium,success,192.168.40.30,business_hours
2026-01-10 13:25:00,USR00022,harsh.patel,admin_operation,Customer_Vault,high,success,192.168.40.30,business_hours
2026-01-10 21:19:00,USR00045,stephen.kumar,export_data,Admin_Console,medium,success,192.168.85.95,business_hours
2026-01-11 23:59:00,USR00171,xiulan.schulz,sql_query,Admin_Console,medium,success,192.168.123.95,unusual_hours
2026-01-12 01:44:00,USR00008,thomas.iyer,file_access,Customer_Vault,high,success,192.168.146.168,business_hours
2026-01-12 18:40:00,USR00056,william.kumar,export_data,GL_System,high,success,192.168.175.160,business_hours
2026-01-14 03:37:00,USR00093,nadia.muller,file_access,File_Share,low,success,192.168.104.172,business_hours
2026-01-14 03:37:00,USR00288,arjun.dubois,admin_operation,BI_Tool,low,success,192.168.104.172,business_hours
2026-01-14 15:29:00,USR00223,nadia.quinn,login,File_Share,low,success,192.168.37.51,business_hours
2026-01-14 18:54:00,USR00289,rajesh.jang,file_access,HRIS,high,success,192.168.128.101,unusual_hours
2026-01-14 20:44:00,USR00012,vikram.white,login,Data_Lake,medium,success,192.168.213.162,business_hours
2026-01-15 15:25:00,USR00230,nicholas.romano,export_data,File_Share,low,success,192.168.24.248,weekend
2026-01-16 08:50:00,USR00142,harsh.bernard,api_call,Data_Lake,medium,success,192.168.231.9,unusual_hours
2026-01-16 18:21:00,USR00060,vikram.gonzalez,file_access,Admin_Console,medium,success,192.168.16.151,weekend
2026-01-17 10:02:00,USR00020,karan.white,file_access,Customer_Vault,high,failure,192.168.113.237,business_hours
2026-01-17 13:32:00,USR00064,zainab.pillai,api_call,BI_Tool,low,success,192.168.58.49,business_hours
2026-01-17 18:50:00,USR00000,pooja.murphy,export_data,File_Share,low,success,192.168.40.98,business_hours
2026-01-18 00:25:00,USR00234,maria.perez,file_access,HRIS,high,success,192.168.86.23,business_hours
2026-01-18 19:13:00,USR00172,anjali.jo,admin_operation,Customer_Vault,high,success,192.168.224.38,business_hours
2026-01-21 10:54:05,USR00036,nicholas.harris,admin_operation,Customer_Vault,high,success,192.168.153.66,business_hours
2026-01-21 10:54:05,USR00026,stephen.bhat,login,Admin_Console,medium,success,192.168.239.145,business_hours
2026-01-21 10:54:05,USR00034,harsh.jones,login,Admin_Console,medium,success,192.168.145.68,business_hours
2026-01-21 10:54:05,USR00048,xiulan.colombo,login,Admin_Console,medium,success,192.168.209.181,unusual_hours
2026-01-21 10:54:05,USR00010,jacob.patel,login,PROD_DB,high,success,192.168.18.79,business_hours
2026-01-21 10:54:05,USR00025,diya.romano,api_call,File_Share,low,success,192.168.15.172,business_hours
2026-01-21 10:54:05,USR00061,sophia.hernandez,file_access,HRIS,high,success,192.168.107.21,business_hours
2026-01-21 10:54:05,USR00122,nisha.li,export_data,Admin_Console,medium,success,192.168.38.73,business_hours
2026-01-21 10:54:05,USR00067,donald.wang,login,PROD_DB,high,success,192.168.131.104,business_hours
2026-01-21 10:54:05,USR00081,isha.ghosh,api_call,PROD_DB,high,success,192.168.75.244,business_hours
2026-01-21 10:54:06,USR00019,joshua.white,sql_query,BI_Tool,low,success,192.168.183.205,business_hours
2026-01-21 10:54:06,USR00057,zainab.jo,login,SIEM,medium,success,192.168.242.72,business_hours
2026-01-21 10:54:06,USR00009,aditya.burke,admin_operation,Customer_Vault,high,success,192.168.213.41,business_hours
2026-01-22 10:54:05,USR00075,timothy.huang,api_call,Customer_Vault,high,success,192.168.61.9,night
2026-01-22 10:54:05,USR00096,edward.thomas,file_access,Customer_Vault,high,success,192.168.189.1,business_hours
2026-01-22 10:54:05,USR00025,diya.romano,export_data,Email_Archive,medium,success,192.168.118.20,business_hours
2026-01-22 10:54:05,USR00284,william.patel,file_access,PROD_DB,high,success,192.168.104.90,business_hours
2026-01-22 10:54:05,USR00115,steven.becker,api_call,Admin_Console,medium,success,192.168.85.104,night
2026-01-22 10:54:05,USR00214,ryan.sanchez,admin_operation,SIEM,medium,success,192.168.112.96,business_hours
2026-01-22 10:54:05,USR00025,diya.romano,file_access,Email_Archive,medium,success,192.168.166.53,business_hours
2026-01-22 10:54:05,USR00143,maria.gonzalez,admin_operation,Customer_Vault,high,success,192.168.169.102,weekend
2026-01-22 10:54:05,USR00239,kevin.xu,api_call,HRIS,high,success,192.168.174.242,business_hours
2026-01-22 10:54:05,USR00188,meera.schmidt,file_access,Data_Lake,medium,success,192.168.216.236,business_hours
2026-01-22 10:54:05,USR00031,amitabh.taylor,login,GL_System,high,success,192.168.154.0,business_hours
2026-01-22 10:54:05,USR00108,xiulan.romano,export_data,PROD_DB,high,success,192.168.222.184,business_hours
2026-01-22 10:54:05,USR00121,joseph.perez,login,GL_System,high,success,192.168.230.139,unusual_hours
2026-01-22 10:54:06,USR00018,meera.burke,sql_query,BI_Tool,low,success,192.168.244.47,night
2026-01-22 10:54:06,USR00050,nisha.martinez,admin_operation,Email_Archive,medium,success,192.168.129.115,unusual_hours
2026-01-22 10:54:06,USR00041,matthew.huang,login,Data_Lake,medium,success,192.168.29.54,business_hours
2026-01-22 10:54:06,USR00013,jonathan.jackson,admin_operation,SIEM,medium,success,192.168.67.44,business_hours
2026-01-22 10:54:06,USR00082,arjun.hwang,sql_query,Email_Archive,medium,success,192.168.19.85,business_hours
2026-01-22 10:54:06,USR00027,pooja.sullivan,admin_operation,Email_Archive,medium,success,192.168.88.214,business_hours
2026-01-23 10:54:05,USR00045,stephen.kumar,admin_operation,Email_Archive,medium,success,192.168.19.240,night
2026-01-23 10:54:05,USR00086,ryan.colombo,admin_operation,SIEM,medium,success,192.168.92.28,business_hours
2026-01-23 10:54:05,USR00095,priya.petit,admin_operation,SIEM,medium,success,192.168.217.199,unusual_hours
2026-01-23 10:54:05,USR00008,thomas.iyer,admin_operation,Customer_Vault,high,success,192.168.165.135,business_hours
2026-01-23 10:54:05,USR00071,richard.johnson,admin_operation,Customer_Vault,high,success,192.168.31.27,business_hours
2026-01-23 10:54:05,USR00234,maria.perez,api_call,GL_System,high,success,192.168.2.235,night
2026-01-23 10:54:05,USR00146,pooja.clark,admin_operation,SIEM,medium,success,192.168.220.184,night
2026-01-23 10:54:05,USR00211,rajesh.gupta,export_data,File_Share,low,success,192.168.170.176,business_hours
2026-01-23 10:54:05,USR00005,george.lim,admin_operation,Customer_Vault,high,success,192.168.180.243,business_hours
2026-01-23 10:54:05,USR00093,nadia.muller,api_call,Admin_Console,medium,success,192.168.213.1,unusual_hours
2026-01-23 10:54:05,USR00271,donald.reddy,login,HRIS,high,success,192.168.100.236,business_hours
2026-01-23 10:54:05,USR00089,isha.chen,sql_query,Customer_Vault,high,success,192.168.151.252,business_hours
2026-01-23 10:54:06,USR00032,pooja.martin,file_access,HRIS,high,success,192.168.223.45,unusual_hours
2026-01-23 10:54:06,USR00018,meera.burke,file_access,Admin_Console,medium,success,192.168.143.153,night
2026-01-23 10:54:06,USR00063,daniel.colombo,login,PROD_DB,high,success,192.168.153.141,business_hours
2026-01-23 10:54:06,USR00085,varun.rao,api_call,Admin_Console,medium,success,192.168.65.219,night
2026-01-24 10:54:05,USR00069,nikhil.jang,api_call,Email_Archive,medium,success,192.168.90.252,business_hours
2026-01-24 10:54:05,USR00065,timothy.xu,login,Admin_Console,medium,success,192.168.207.76,business_hours
2026-01-24 10:54:05,USR00032,pooja.martin,file_access,SIEM,medium,success,192.168.115.251,business_hours
2026-01-24 10:54:05,USR00052,leila.sun,export_data,GL_System,high,success,192.168.163.49,unusual_hours
2026-01-24 10:54:05,USR00017,diya.schulz,sql_query,Admin_Console,medium,success,192.168.209.243,night
2026-01-24 10:54:05,USR00200,joseph.guo,file_access,Email_Archive,medium,success,192.168.246.41,unusual_hours
2026-01-24 10:54:05,USR00054,edward.smith,login,BI_Tool,low,success,192.168.36.57,night
2026-01-24 10:54:05,USR00299,leila.lee,login,Customer_Vault,high,success,192.168.91.223,business_hours
2026-01-24 10:54:05,USR00263,paul.ramirez,admin_operation,Customer_Vault,high,success,192.168.154.31,unusual_hours
2026-01-24 10:54:05,USR00014,david.thomas,admin_operation,HRIS,high,success,192.168.249.102,business_hours
2026-01-24 10:54:05,USR00239,kevin.xu,file_access,Admin_Console,medium,success,192.168.145.55,business_hours
2026-01-24 10:54:06,USR00097,leila.lopez,sql_query,HRIS,high,success,192.168.211.76,business_hours
2026-01-25 10:54:05,USR00032,pooja.martin,api_call,Data_Lake,medium,success,192.168.69.179,business_hours
2026-01-25 10:54:05,USR00089,isha.chen,sql_query,SIEM,medium,success,192.168.209.183,weekend
2026-01-25 10:54:05,USR00019,joshua.white,login,Email_Archive,medium,success,192.168.167.162,business_hours
2026-01-25 10:54:05,USR00048,xiulan.colombo,api_call,SIEM,medium,success,192.168.252.138,business_hours
2026-01-25 10:54:05,USR00086,ryan.colombo,login,Data_Lake,medium,success,192.168.45.172,unusual_hours
2026-01-25 10:54:05,USR00056,william.kumar,export_data,File_Share,low,success,192.168.62.22,business_hours
2026-01-25 10:54:05,USR00060,vikram.gonzalez,admin_operation,Admin_Console,medium,failure,192.168.212.35,weekend
2026-01-25 10:54:05,USR00061,sophia.hernandez,api_call,Email_Archive,medium,success,192.168.117.214,weekend
2026-01-25 10:54:05,USR00259,anthony.verma,sql_query,Email_Archive,medium,failure,192.168.52.134,business_hours
2026-01-25 10:54:05,USR00057,zainab.jo,admin_operation,Email_Archive,medium,success,192.168.218.204,unusual_hours
2026-01-25 10:54:05,USR00087,aditya.taylor,login,PROD_DB,high,success,192.168.66.109,business_hours
2026-01-25 10:54:05,USR00215,nikhil.choi,admin_operation,PROD_DB,high,success,192.168.12.103,night
2026-01-25 10:54:05,USR00278,sofia.martin,admin_operation,PROD_DB,high,success,192.168.129.65,business_hours
