timestamp,user_id,username,action,resource,is_anomaly,anomaly_type,severity,explanation
2025-11-07 18:39:00,USR00098,jason.white,admin_operation,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-11-07 19:02:00,USR00056,william.kumar,login,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-11-08 02:16:00,USR00292,edward.esposito,api_call,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-11-08 06:10:00,USR00008,thomas.iyer,sql_query,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-11-09 00:15:00,USR00036,nicholas.harris,sql_query,PROD_DB,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on PROD_DB
2025-11-09 02:26:00,USR00221,rajesh.smith,admin_operation,PROD_DB,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on PROD_DB
2025-11-09 03:36:00,USR00148,mark.hwang,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-11-09 20:40:00,USR00251,jonathan.robinson,admin_operation,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-11-10 12:56:00,USR00022,harsh.patel,login,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-11-11 05:55:00,USR00062,nisha.jones,admin_operation,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2025-11-11 09:49:00,USR00083,ryan.thomas,file_access,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-11-11 11:44:00,USR00033,michael.sharma,file_access,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-11-11 11:44:00,USR00024,nicholas.jackson,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-11-12 02:24:00,USR00028,paul.singh,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-11-12 08:16:00,USR00090,neha.o'brien,export_data,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-11-12 08:16:00,USR00011,maria.o'brien,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-11-12 15:55:00,USR00296,joseph.taylor,sql_query,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-11-14 07:30:00,USR00075,timothy.huang,login,SIEM,True,AUTH_FAILURE,MEDIUM,Failed login on SIEM
2025-11-14 15:46:00,USR00067,donald.wang,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-11-15 09:22:00,USR00005,george.lim,login,Email_Archive,True,AUTH_FAILURE,MEDIUM,Failed login on Email_Archive
2025-11-15 11:11:00,USR00258,meera.reddy,admin_operation,HRIS,True,AFTER_HOURS_HIGH_RISK,HIGH,admin_operation on HRIS (high sensitivity) during unusual_hours
2025-11-17 10:56:00,USR00026,stephen.bhat,api_call,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-11-17 17:53:00,USR00259,anthony.verma,sql_query,PROD_DB,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on PROD_DB
2025-11-17 17:53:00,USR00026,stephen.bhat,api_call,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2025-11-17 19:16:00,USR00028,paul.singh,api_call,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-11-19 10:19:00,USR00239,kevin.xu,export_data,PROD_DB,True,BULK_DATA_EXPORT,MEDIUM,Export from PROD_DB (high sensitivity)
2025-11-19 10:19:00,USR00024,nicholas.jackson,admin_operation,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2025-11-19 13:17:00,USR00070,jeffrey.chen,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-11-20 04:13:00,USR00051,meera.quinn,sql_query,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-11-20 07:44:00,USR00156,amitabh.white,sql_query,PROD_DB,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on PROD_DB
2025-11-20 18:52:00,USR00047,george.clark,sql_query,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2025-11-20 21:42:00,USR00005,george.lim,sql_query,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-11-21 03:28:00,USR00015,sophia.white,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2025-11-21 03:57:00,USR00048,xiulan.colombo,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-11-21 07:30:00,USR00208,sanjana.moore,api_call,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-11-21 20:32:00,USR00085,varun.rao,login,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-11-21 23:54:00,USR00055,neha.johnson,export_data,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-11-22 09:15:00,USR00157,shruti.rossi,admin_operation,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-11-22 23:22:00,USR00036,nicholas.harris,sql_query,PROD_DB,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on PROD_DB
2025-11-22 23:59:00,USR00023,isha.jones,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-11-23 10:53:00,USR00060,vikram.gonzalez,file_access,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-11-24 03:44:00,USR00071,richard.johnson,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-11-24 04:36:00,USR00064,zainab.pillai,api_call,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-11-24 04:36:00,USR00257,ryan.verma,sql_query,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-11-26 08:50:00,USR00011,maria.o'brien,export_data,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-11-26 08:50:00,USR00055,neha.johnson,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-11-26 17:12:00,USR00187,joshua.miller,api_call,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-11-26 21:37:00,USR00040,nicholas.romano,api_call,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2025-11-26 21:37:00,USR00229,deepika.park,sql_query,Admin_Console,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on Admin_Console
2025-11-27 17:13:00,USR00135,pooja.murphy,export_data,Data_Lake,True,BULK_DATA_EXPORT,MEDIUM,Export from Data_Lake (medium) during weekend
2025-11-27 19:29:00,USR00066,ronald.martin,file_access,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2025-11-27 19:51:00,USR00284,william.patel,api_call,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-11-28 10:15:00,USR00078,christopher.menon,api_call,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-11-28 11:26:00,USR00075,timothy.huang,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2025-11-28 12:37:00,USR00018,meera.burke,api_call,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-11-28 19:05:00,USR00082,arjun.hwang,sql_query,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-11-29 20:54:00,USR00010,jacob.patel,login,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2025-11-30 11:54:00,USR00049,thomas.kang,admin_operation,HRIS,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on HRIS
2025-11-30 23:28:00,USR00039,stephen.bhat,api_call,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-12-01 17:05:00,USR00012,vikram.white,sql_query,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-12-01 17:41:00,USR00037,ronald.wilson,api_call,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-12-02 03:34:00,USR00052,leila.sun,admin_operation,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-12-02 17:41:00,USR00096,edward.thomas,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-02 20:52:00,USR00012,vikram.white,sql_query,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-12-03 22:04:00,USR00184,vikram.williams,sql_query,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-12-04 12:03:00,USR00187,joshua.miller,file_access,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-12-04 14:47:00,USR00076,stephen.guo,sql_query,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-12-04 14:47:00,USR00219,eric.iyer,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-05 00:50:00,USR00067,donald.wang,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-12-06 07:53:00,USR00034,harsh.jones,file_access,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-12-06 12:30:00,USR00018,meera.burke,file_access,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2025-12-07 03:36:00,USR00067,donald.wang,sql_query,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-12-07 13:11:00,USR00059,thomas.lewis,export_data,HRIS,True,AFTER_HOURS_HIGH_RISK,HIGH,export_data on HRIS (high sensitivity) during unusual_hours
2025-12-07 14:19:00,USR00007,robert.smith,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-07 14:19:00,USR00278,sofia.martin,admin_operation,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-12-07 20:11:00,USR00183,kenneth.johnson,file_access,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-12-08 00:04:00,USR00163,sofia.rao,export_data,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-12-08 08:59:00,USR00065,timothy.xu,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-08 22:06:00,USR00040,nicholas.romano,login,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-12-09 07:01:00,USR00075,timothy.huang,api_call,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-12-10 01:24:00,USR00009,aditya.burke,api_call,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-10 02:23:00,USR00006,kevin.ramirez,admin_operation,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2025-12-10 08:56:00,USR00071,richard.johnson,export_data,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-12-11 00:31:00,USR00059,thomas.lewis,file_access,Customer_Vault,True,AFTER_HOURS_HIGH_RISK,MEDIUM,File access on Customer_Vault (high) during unusual_hours
2025-12-11 01:30:00,USR00115,steven.becker,export_data,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-12-11 07:37:00,USR00027,pooja.sullivan,export_data,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-12-11 10:05:00,USR00099,maria.bianchi,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2025-12-11 15:55:00,USR00008,thomas.iyer,export_data,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-12-11 22:49:00,USR00050,nisha.martinez,admin_operation,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on SIEM
2025-12-12 14:10:00,USR00026,stephen.bhat,file_access,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2025-12-12 15:42:00,USR00259,anthony.verma,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-12-12 19:51:00,USR00093,nadia.muller,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-12 21:49:00,USR00036,nicholas.harris,login,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2025-12-13 18:53:00,USR00023,isha.jones,sql_query,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-13 22:00:00,USR00073,joshua.becker,sql_query,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on SIEM
2025-12-14 03:28:00,USR00092,charles.sullivan,sql_query,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-12-14 04:05:00,USR00068,robert.patel,admin_operation,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-12-14 14:07:00,USR00079,varun.weber,file_access,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-12-14 16:25:00,USR00289,rajesh.jang,api_call,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-12-14 16:25:00,USR00041,matthew.huang,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-14 21:05:00,USR00048,xiulan.colombo,export_data,GL_System,True,AFTER_HOURS_HIGH_RISK,HIGH,export_data on GL_System (high sensitivity) during unusual_hours
2025-12-15 01:31:00,USR00081,isha.ghosh,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2025-12-15 04:00:00,USR00039,stephen.bhat,login,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-12-15 14:13:00,USR00150,daniel.wagner,admin_operation,Customer_Vault,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on Customer_Vault
2025-12-15 15:36:00,USR00002,kenneth.moore,api_call,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-12-15 20:30:00,USR00087,aditya.taylor,login,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-12-16 03:02:00,USR00223,nadia.quinn,file_access,HRIS,True,AFTER_HOURS_HIGH_RISK,MEDIUM,File access on HRIS (high) during unusual_hours
2025-12-16 03:31:00,USR00022,harsh.patel,login,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2025-12-16 16:04:00,USR00096,edward.thomas,api_call,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-12-16 18:19:00,USR00041,matthew.huang,sql_query,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2025-12-16 19:13:00,USR00047,george.clark,sql_query,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2025-12-17 17:51:00,USR00036,nicholas.harris,login,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2025-12-18 00:44:00,USR00010,jacob.patel,sql_query,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on SIEM
2025-12-19 00:29:00,USR00083,ryan.thomas,export_data,GL_System,True,BULK_DATA_EXPORT,MEDIUM,Export from GL_System (high sensitivity)
2025-12-19 00:53:00,USR00186,deepika.jang,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-19 06:07:00,USR00148,mark.hwang,export_data,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-12-20 12:54:00,USR00281,nikhil.verma,file_access,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2025-12-21 22:40:00,USR00086,ryan.colombo,api_call,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-12-22 04:59:00,USR00082,arjun.hwang,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-22 09:47:00,USR00142,harsh.bernard,login,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2025-12-22 15:26:00,USR00223,nadia.quinn,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-12-22 21:23:00,USR00053,timothy.jo,api_call,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2025-12-23 08:58:00,USR00053,timothy.jo,login,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-12-23 16:39:00,USR00263,paul.ramirez,export_data,GL_System,True,AFTER_HOURS_HIGH_RISK,HIGH,export_data on GL_System (high sensitivity) during night
2025-12-24 00:52:00,USR00010,jacob.patel,sql_query,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2025-12-24 11:43:00,USR00005,george.lim,login,HRIS,True,AUTH_FAILURE,MEDIUM,Failed login on HRIS
2025-12-24 19:13:00,USR00020,karan.white,file_access,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2025-12-25 15:25:00,USR00041,matthew.huang,export_data,GL_System,True,BULK_DATA_EXPORT,HIGH,Export from GL_System (high sensitivity)
2025-12-25 21:59:00,USR00148,mark.hwang,export_data,Customer_Vault,True,BULK_DATA_EXPORT,MEDIUM,Export from Customer_Vault (high sensitivity)
2025-12-28 05:20:00,USR00014,david.thomas,file_access,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2025-12-28 15:11:00,USR00015,sophia.white,export_data,Customer_Vault,True,BULK_DATA_EXPORT,HIGH,Export from Customer_Vault (high sensitivity)
2025-12-28 17:54:00,USR00117,richard.kelly,file_access,GL_System,True,AFTER_HOURS_HIGH_RISK,MEDIUM,File access on GL_System (high) during unusual_hours
2025-12-28 20:01:00,USR00047,george.clark,admin_operation,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2025-12-31 01:37:00,USR00237,ryan.davis,file_access,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2025-12-31 01:37:00,USR00001,daniel.singh,sql_query,Admin_Console,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on Admin_Console
2025-12-31 07:21:00,USR00286,ronald.lee,file_access,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-01-01 02:56:00,USR00053,timothy.jo,admin_operation,Customer_Vault,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on Customer_Vault
2026-01-01 22:58:00,USR00063,daniel.colombo,login,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-01-02 11:38:00,USR00130,jeffrey.garcia,api_call,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-01-02 11:38:00,USR00024,nicholas.jackson,login,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-01-02 18:53:00,USR00054,edward.smith,file_access,Customer_Vault,True,AFTER_HOURS_HIGH_RISK,MEDIUM,File access on Customer_Vault (high) during unusual_hours
2026-01-03 06:01:00,USR00056,william.kumar,login,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-03 11:47:00,USR00074,mark.he,sql_query,Admin_Console,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on Admin_Console
2026-01-03 17:00:00,USR00076,stephen.guo,file_access,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-01-03 23:10:00,USR00192,timothy.taylor,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-01-04 05:20:00,USR00276,william.perez,export_data,SIEM,True,BULK_DATA_EXPORT,MEDIUM,Export from SIEM (medium) during unusual_hours
2026-01-04 11:18:00,USR00053,timothy.jo,sql_query,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-01-04 12:05:00,USR00126,mark.patel,export_data,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-01-04 15:56:00,USR00272,ryan.davis,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-01-04 17:16:00,USR00219,eric.iyer,api_call,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-01-04 22:53:00,USR00096,edward.thomas,sql_query,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-01-05 13:25:00,USR00027,pooja.sullivan,api_call,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-06 04:03:00,USR00045,stephen.kumar,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-01-06 06:07:00,USR00062,nisha.jones,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-01-06 06:20:00,USR00071,richard.johnson,admin_operation,Admin_Console,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on Admin_Console
2026-01-07 03:18:00,USR00068,robert.patel,admin_operation,PROD_DB,True,AFTER_HOURS_HIGH_RISK,HIGH,admin_operation on PROD_DB (high sensitivity) during unusual_hours
2026-01-07 07:12:00,USR00001,daniel.singh,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-01-07 07:12:00,USR00106,sanjana.quinn,api_call,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-07 18:59:00,USR00286,ronald.lee,export_data,SIEM,True,BULK_DATA_EXPORT,MEDIUM,Export from SIEM (medium) during unusual_hours
2026-01-08 10:53:00,USR00006,kevin.ramirez,export_data,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-08 17:44:00,USR00024,nicholas.jackson,admin_operation,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-09 09:38:00,USR00014,david.thomas,export_data,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-10 02:53:00,USR00033,michael.sharma,login,Customer_Vault,True,AUTH_FAILURE,MEDIUM,Failed login on Customer_Vault
2026-01-10 13:25:00,USR00228,anthony.clark,export_data,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-01-10 13:25:00,USR00022,harsh.patel,admin_operation,Customer_Vault,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on Customer_Vault
2026-01-10 21:19:00,USR00045,stephen.kumar,export_data,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-01-11 23:59:00,USR00171,xiulan.schulz,sql_query,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-01-12 01:44:00,USR00008,thomas.iyer,file_access,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-01-12 18:40:00,USR00056,william.kumar,export_data,GL_System,True,BULK_DATA_EXPORT,MEDIUM,Export from GL_System (high sensitivity)
2026-01-14 03:37:00,USR00093,nadia.muller,file_access,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-14 03:37:00,USR00288,arjun.dubois,admin_operation,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-01-14 15:29:00,USR00223,nadia.quinn,login,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-14 18:54:00,USR00289,rajesh.jang,file_access,HRIS,True,AFTER_HOURS_HIGH_RISK,MEDIUM,File access on HRIS (high) during unusual_hours
2026-01-14 20:44:00,USR00012,vikram.white,login,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-01-15 15:25:00,USR00230,nicholas.romano,export_data,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-16 08:50:00,USR00142,harsh.bernard,api_call,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-01-16 18:21:00,USR00060,vikram.gonzalez,file_access,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-01-17 10:02:00,USR00020,karan.white,file_access,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-01-17 13:32:00,USR00064,zainab.pillai,api_call,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-01-17 18:50:00,USR00000,pooja.murphy,export_data,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-18 00:25:00,USR00234,maria.perez,file_access,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-01-18 19:13:00,USR00172,anjali.jo,admin_operation,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:05,USR00036,nicholas.harris,admin_operation,Customer_Vault,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on Customer_Vault
2026-01-21 10:54:05,USR00026,stephen.bhat,login,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:05,USR00034,harsh.jones,login,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:05,USR00048,xiulan.colombo,login,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:05,USR00010,jacob.patel,login,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:05,USR00025,diya.romano,api_call,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:05,USR00061,sophia.hernandez,file_access,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:05,USR00122,nisha.li,export_data,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:05,USR00067,donald.wang,login,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:05,USR00081,isha.ghosh,api_call,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:06,USR00019,joshua.white,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:06,USR00057,zainab.jo,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-01-21 10:54:06,USR00009,aditya.burke,admin_operation,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:05,USR00075,timothy.huang,api_call,Customer_Vault,True,AFTER_HOURS_HIGH_RISK,MEDIUM,API call on Customer_Vault during night
2026-01-22 10:54:05,USR00096,edward.thomas,file_access,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:05,USR00025,diya.romano,export_data,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:05,USR00284,william.patel,file_access,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:05,USR00115,steven.becker,api_call,Admin_Console,True,AFTER_HOURS_HIGH_RISK,MEDIUM,API call on Admin_Console during night
2026-01-22 10:54:05,USR00214,ryan.sanchez,admin_operation,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on SIEM
2026-01-22 10:54:05,USR00025,diya.romano,file_access,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:05,USR00143,maria.gonzalez,admin_operation,Customer_Vault,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on Customer_Vault
2026-01-22 10:54:05,USR00239,kevin.xu,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:05,USR00188,meera.schmidt,file_access,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:05,USR00031,amitabh.taylor,login,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:05,USR00108,xiulan.romano,export_data,PROD_DB,True,BULK_DATA_EXPORT,MEDIUM,Export from PROD_DB (high sensitivity)
2026-01-22 10:54:05,USR00121,joseph.perez,login,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:06,USR00018,meera.burke,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:06,USR00050,nisha.martinez,admin_operation,Email_Archive,True,AFTER_HOURS_ADMIN,HIGH,Admin operation on Email_Archive during unusual_hours
2026-01-22 10:54:06,USR00041,matthew.huang,login,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:06,USR00013,jonathan.jackson,admin_operation,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on SIEM
2026-01-22 10:54:06,USR00082,arjun.hwang,sql_query,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-01-22 10:54:06,USR00027,pooja.sullivan,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-01-23 10:54:05,USR00045,stephen.kumar,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-01-23 10:54:05,USR00086,ryan.colombo,admin_operation,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-01-23 10:54:05,USR00095,priya.petit,admin_operation,SIEM,True,AFTER_HOURS_ADMIN,HIGH,Admin operation on SIEM during unusual_hours
2026-01-23 10:54:05,USR00008,thomas.iyer,admin_operation,Customer_Vault,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on Customer_Vault
2026-01-23 10:54:05,USR00071,richard.johnson,admin_operation,Customer_Vault,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on Customer_Vault
2026-01-23 10:54:05,USR00234,maria.perez,api_call,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-01-23 10:54:05,USR00146,pooja.clark,admin_operation,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on SIEM
2026-01-23 10:54:05,USR00211,rajesh.gupta,export_data,File_Share,False,NONE,NONE,Normal access event — within expected parameters
